Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
230fTBTw5_S00_L003_R1_001	(1, 31.010999359257227)	(2, 31.08180720956348)	(3, 31.205392527560512)	(4, 31.322520726156476)	(5, 31.245035818255815)	(6, 34.675048055707876)	(7, 34.68698315836845)	(8, 34.55877003983383)	(9, 34.74538331010305)	(10, 34.588131001276935)	(11, 34.78226101361937)	(12, 34.660271603547145)	(13, 34.75654591704078)	(14, 34.681886261334164)	(15, 34.642971198769885)	(16, 34.676025967054414)	(17, 34.667275681414715)	(18, 34.65221245224612)	(19, 34.6434535930412)	(20, 34.60436933379199)	(21, 34.60404186744775)	(22, 34.581562148893056)	(23, 34.5587879352076)	(24, 34.56043703553468)	(25, 34.53378281416582)	(26, 34.48856236176286)	(27, 34.449305909076024)	(28, 34.428806632680775)	(29, 34.42115885506883)	(30, 34.40622355234268)	(31, 34.38620594307851)	(32, 34.37286138484642)	(33, 34.35756464259775)	(34, 34.3509026326186)	(35, 34.343498740086346)	(36, 34.34424685152203)	(37, 34.33217513932621)	(38, 34.309457388151166)	(39, 34.32059349794918)	(40, 34.334035049554316)	(41, 34.29276485119217)	(42, 34.287048634698984)	(43, 34.26151395791204)	(44, 34.23270007652509)	(45, 34.21524562868286)	(46, 34.18928475313859)	(47, 34.17291497182628)	(48, 34.12863592330869)	(49, 34.07777344207565)	(50, 34.01956720618405)	(51, 33.96614151323293)	(52, 33.918848662606074)	(53, 33.875086913343374)	(54, 33.7988514774086)	(55, 33.74489640661753)	(56, 33.69400893411013)	(57, 33.66135819200254)	(58, 33.631563531447355)	(59, 33.59910973173313)	(60, 33.554436155342856)	(61, 33.524229632236434)	(62, 33.50273265844433)	(63, 33.48248105446847)	(64, 33.46078632982567)	(65, 33.43176875843328)	(66, 33.400423268507986)	(67, 33.3767101871674)	(68, 33.35626634479984)	(69, 33.34590787702133)	(70, 33.31752087767458)	(71, 33.32234288629986)	(72, 33.334605418306886)	(73, 33.37504507788868)	(74, 33.44095529585998)	(75, 33.72941792999063)
230fTBTw5_S00_L004_R1_001	(1, 31.01708741755969)	(2, 31.052232057092912)	(3, 31.159509805933723)	(4, 31.28027957732429)	(5, 31.20722695660583)	(6, 34.679343646727155)	(7, 34.67533407404572)	(8, 34.56167558535416)	(9, 34.75241216890979)	(10, 34.556992049452816)	(11, 34.760898558458315)	(12, 34.63456271990477)	(13, 34.734987307488275)	(14, 34.66395343311687)	(15, 34.617865073118075)	(16, 34.651364835613066)	(17, 34.64322994238308)	(18, 34.633971037516915)	(19, 34.63326527136866)	(20, 34.59828833681224)	(21, 34.58197122033984)	(22, 34.56739321815831)	(23, 34.54559845943954)	(24, 34.54363376463431)	(25, 34.51993016181473)	(26, 34.46599776869605)	(27, 34.422738345226875)	(28, 34.417734117485416)	(29, 34.40729614131583)	(30, 34.392439003718906)	(31, 34.37133293411107)	(32, 34.35411386402653)	(33, 34.3253863998643)	(34, 34.33891610933452)	(35, 34.319834981818595)	(36, 34.31858763110473)	(37, 34.313310638682125)	(38, 34.29147494947596)	(39, 34.297842708499736)	(40, 34.30714995211977)	(41, 34.2700130849001)	(42, 34.27851272772651)	(43, 34.26084796225789)	(44, 34.22778967801581)	(45, 34.203320616179845)	(46, 34.17916450761796)	(47, 34.15886600797605)	(48, 34.13180014051725)	(49, 34.0876692236031)	(50, 34.02880943347775)	(51, 33.96490092980926)	(52, 33.92305747783629)	(53, 33.84485619207276)	(54, 33.78287588039126)	(55, 33.756378839600494)	(56, 33.695027301834365)	(57, 33.661391237264716)	(58, 33.6345246662882)	(59, 33.61217257918582)	(60, 33.55557993899264)	(61, 33.51704576446844)	(62, 33.48578915505994)	(63, 33.462713574971026)	(64, 33.422073379934155)	(65, 33.411312739683076)	(66, 33.399510117006166)	(67, 33.37434779674582)	(68, 33.3650918249791)	(69, 33.34187581137273)	(70, 33.31785057454787)	(71, 33.32200185622094)	(72, 33.32647411930317)	(73, 33.38753746490843)	(74, 33.46120223763958)	(75, 33.718634607390015)
238mDMSOw5_S00_L001_R1_001	(1, 31.10887173040781)	(2, 31.25612981439008)	(3, 31.394338061513114)	(4, 31.490879068154204)	(5, 31.441130126138834)	(6, 34.98238599191104)	(7, 34.98363304504273)	(8, 34.89706125807852)	(9, 35.035053634441375)	(10, 34.895962263815456)	(11, 35.050639445218536)	(12, 34.94812837726608)	(13, 35.02891418867081)	(14, 34.981579280265386)	(15, 34.9477428896152)	(16, 34.97033958998269)	(17, 34.96026345181355)	(18, 34.946342780337524)	(19, 34.94151331852861)	(20, 34.91763592056909)	(21, 34.900395261097145)	(22, 34.88378705011155)	(23, 34.863721502964125)	(24, 34.85882124575164)	(25, 34.83354510889131)	(26, 34.79224676876037)	(27, 34.751002672669465)	(28, 34.73953192183531)	(29, 34.728083817764684)	(30, 34.713782025904436)	(31, 34.692423080259815)	(32, 34.684707937396006)	(33, 34.66674458782002)	(34, 34.668882801685264)	(35, 34.65324674779642)	(36, 34.64898969921778)	(37, 34.63897235351484)	(38, 34.618454619504945)	(39, 34.609654257890256)	(40, 34.62056248481229)	(41, 34.589674964935966)	(42, 34.58586350253694)	(43, 34.555653060682324)	(44, 34.528464931037846)	(45, 34.50461410139947)	(46, 34.464387815833966)	(47, 34.45454005034405)	(48, 34.42299555577097)	(49, 34.37674637075423)	(50, 34.31922814015472)	(51, 34.26655849243263)	(52, 34.22736731994509)	(53, 34.16665684032652)	(54, 34.101032219830046)	(55, 34.07380007711157)	(56, 34.015997436323765)	(57, 33.99275029601472)	(58, 33.97256397011862)	(59, 33.9368821870408)	(60, 33.90451850373417)	(61, 33.87694234873075)	(62, 33.84531428669447)	(63, 33.833883597756916)	(64, 33.800338026818395)	(65, 33.7860634020051)	(66, 33.74562289454345)	(67, 33.712249022663116)	(68, 33.693884175837866)	(69, 33.68680138044159)	(70, 33.66843829813329)	(71, 33.65988275154522)	(72, 33.66373041747154)	(73, 33.71928304042294)	(74, 33.78954778886766)	(75, 34.03807153721875)
238mDMSOw5_S00_L002_R1_001	(1, 31.11772179644983)	(2, 31.249886741282552)	(3, 31.38247403246717)	(4, 31.4834695948258)	(5, 31.43090214732694)	(6, 34.960591975676024)	(7, 34.962945539957765)	(8, 34.877027199770176)	(9, 35.01509589199182)	(10, 34.87080495690743)	(11, 35.03177726016996)	(12, 34.9265110929949)	(13, 35.00986303294389)	(14, 34.96047225545029)	(15, 34.93392476213919)	(16, 34.95244114032698)	(17, 34.94924830925812)	(18, 34.93116968002436)	(19, 34.92578221152312)	(20, 34.90247294028265)	(21, 34.8952023781484)	(22, 34.868928815337405)	(23, 34.861448897059276)	(24, 34.853225992236624)	(25, 34.830309076703095)	(26, 34.781476821923334)	(27, 34.74621294460821)	(28, 34.733594393228564)	(29, 34.726204815754016)	(30, 34.710731565041044)	(31, 34.69148794358641)	(32, 34.67441183272866)	(33, 34.659263263985224)	(34, 34.66236868690414)	(35, 34.65020848468315)	(36, 34.63211933376537)	(37, 34.63095371213935)	(38, 34.60888847578301)	(39, 34.59960731881237)	(40, 34.615344696152754)	(41, 34.593782491082635)	(42, 34.58533529055602)	(43, 34.563288840271994)	(44, 34.526780649505405)	(45, 34.512005497007685)	(46, 34.48836921332589)	(47, 34.464444913693875)	(48, 34.42159078515074)	(49, 34.38576224775771)	(50, 34.33462462883385)	(51, 34.28391879434021)	(52, 34.24263423825804)	(53, 34.18242581840283)	(54, 34.119066078850146)	(55, 34.078054807912984)	(56, 34.04251269437093)	(57, 34.0175200860648)	(58, 33.99200661277483)	(59, 33.95966671172998)	(60, 33.91975329384992)	(61, 33.89472321131053)	(62, 33.879325883218314)	(63, 33.85387819754366)	(64, 33.83081676954574)	(65, 33.81343549574246)	(66, 33.77812903985815)	(67, 33.752531209154306)	(68, 33.73401394129325)	(69, 33.720029257500094)	(70, 33.706914932377686)	(71, 33.70154892646019)	(72, 33.71890410952563)	(73, 33.76006915792868)	(74, 33.83408126508295)	(75, 34.090077978052435)
238mDMSOw5_S00_L003_R1_001	(1, 31.112922985994626)	(2, 31.229206743808003)	(3, 31.345169904207623)	(4, 31.44458035987119)	(5, 31.403994383511876)	(6, 34.91469447007318)	(7, 34.91698999487635)	(8, 34.82035383070729)	(9, 34.97407615004858)	(10, 34.83281992398174)	(11, 34.993971644755824)	(12, 34.8848705703286)	(13, 34.96572062431555)	(14, 34.9099421161961)	(15, 34.87464481414755)	(16, 34.901731746561474)	(17, 34.89394548826572)	(18, 34.87253916345843)	(19, 34.86583625232743)	(20, 34.83644527739307)	(21, 34.82541796975211)	(22, 34.799974125972206)	(23, 34.768723260101986)	(24, 34.779243777792175)	(25, 34.74370866052101)	(26, 34.705822199865906)	(27, 34.65545562774099)	(28, 34.647681505531985)	(29, 34.64815385255648)	(30, 34.603092736408776)	(31, 34.60548621234073)	(32, 34.59471409694179)	(33, 34.57630683886056)	(34, 34.57481692074433)	(35, 34.56651420340474)	(36, 34.55472556730802)	(37, 34.538081721666735)	(38, 34.51135680126779)	(39, 34.5074037206169)	(40, 34.50909688935536)	(41, 34.465902914745875)	(42, 34.4699387044432)	(43, 34.4317858334383)	(44, 34.402307272297726)	(45, 34.37918283676572)	(46, 34.355176066423645)	(47, 34.3366829862449)	(48, 34.291975357213325)	(49, 34.2464974465449)	(50, 34.18044749297336)	(51, 34.1258946569555)	(52, 34.08426638429998)	(53, 34.03143965522541)	(54, 33.9726779001351)	(55, 33.938871832532996)	(56, 33.88906785680817)	(57, 33.86577654802013)	(58, 33.84232957519324)	(59, 33.81146758821142)	(60, 33.771588157391136)	(61, 33.74482353379202)	(62, 33.722373940444875)	(63, 33.70500719363457)	(64, 33.66690250773863)	(65, 33.653939793529595)	(66, 33.61847049617195)	(67, 33.5792766454982)	(68, 33.562356331853415)	(69, 33.54546775032005)	(70, 33.527336811645455)	(71, 33.519830916944706)	(72, 33.5215530318804)	(73, 33.56686449039643)	(74, 33.642898167151436)	(75, 33.900220750724195)
238mDMSOw5_S00_L004_R1_001	(1, 31.08779113380115)	(2, 31.206302647544735)	(3, 31.31645021663358)	(4, 31.423953030483002)	(5, 31.379907944267963)	(6, 34.87786353539781)	(7, 34.886384502562066)	(8, 34.79823817718832)	(9, 34.95571196759007)	(10, 34.79619748966087)	(11, 34.9658257299444)	(12, 34.86105353451013)	(13, 34.94631941960608)	(14, 34.893509814935506)	(15, 34.846305217994136)	(16, 34.87210852427704)	(17, 34.86146058284214)	(18, 34.853881569206116)	(19, 34.841855581284925)	(20, 34.811731402801584)	(21, 34.805479993331765)	(22, 34.784880397298195)	(23, 34.76802828813503)	(24, 34.76220719126258)	(25, 34.74071204207494)	(26, 34.67957582602509)	(27, 34.652901693805205)	(28, 34.632396940885066)	(29, 34.629524476068134)	(30, 34.611906334705566)	(31, 34.59694770747128)	(32, 34.57080894502734)	(33, 34.55974856282916)	(34, 34.56027805021385)	(35, 34.54423612876759)	(36, 34.53277221107893)	(37, 34.52550582410751)	(38, 34.499328099609514)	(39, 34.4999249127859)	(40, 34.50452859466264)	(41, 34.47723220782642)	(42, 34.473912705156074)	(43, 34.44310991600289)	(44, 34.408862897875785)	(45, 34.39081568210171)	(46, 34.35542681546794)	(47, 34.340288705750325)	(48, 34.30857780163229)	(49, 34.25408279254228)	(50, 34.194579828878844)	(51, 34.1336445896953)	(52, 34.0970925218637)	(53, 34.03825965356122)	(54, 33.977513357918184)	(55, 33.927875019917366)	(56, 33.88605512483737)	(57, 33.8664028871153)	(58, 33.83879674323584)	(59, 33.80524589698816)	(60, 33.75981773735755)	(61, 33.73231001990811)	(62, 33.69737509557423)	(63, 33.69233789202798)	(64, 33.66483834274128)	(65, 33.648153790034826)	(66, 33.621976475285635)	(67, 33.590225430431595)	(68, 33.57354375682887)	(69, 33.55877553216879)	(70, 33.53795630685691)	(71, 33.5325950822282)	(72, 33.545931718682674)	(73, 33.59381078790507)	(74, 33.65202943994065)	(75, 33.92064200630846)
239mDMSOw5_S00_L001_R1_001	(1, 31.211242958770267)	(2, 31.33715208414237)	(3, 31.439697388019386)	(4, 31.5252744701732)	(5, 31.473432761235458)	(6, 35.022198358863754)	(7, 35.02137443314983)	(8, 34.94048385381013)	(9, 35.06398662048386)	(10, 34.9380683789008)	(11, 35.0841452592461)	(12, 34.98482760763597)	(13, 35.06654936713915)	(14, 35.018886734738224)	(15, 34.98894415466949)	(16, 35.01025714969338)	(17, 35.00100002266213)	(18, 34.98964668070092)	(19, 34.983987696453546)	(20, 34.96349907653425)	(21, 34.94730825568579)	(22, 34.92726088797793)	(23, 34.9101964486996)	(24, 34.90450370305301)	(25, 34.88343602290488)	(26, 34.84527259612892)	(27, 34.80134467059063)	(28, 34.79227400972333)	(29, 34.77721710011495)	(30, 34.7717955198429)	(31, 34.75064637358021)	(32, 34.74011779576445)	(33, 34.72633043531097)	(34, 34.728337070627276)	(35, 34.712997490578054)	(36, 34.70788569860421)	(37, 34.69892972972827)	(38, 34.68078145856951)	(39, 34.6691741032503)	(40, 34.679338730304686)	(41, 34.64393380864977)	(42, 34.64045919396338)	(43, 34.612159942495)	(44, 34.58464590893694)	(45, 34.55846819480461)	(46, 34.51713729565008)	(47, 34.50067888218842)	(48, 34.472576547524966)	(49, 34.42519176204184)	(50, 34.365248093671255)	(51, 34.305279570532676)	(52, 34.26795883819733)	(53, 34.2020151181846)	(54, 34.140122138274585)	(55, 34.100459024688035)	(56, 34.03615599209578)	(57, 34.019916616114)	(58, 33.988700377378414)	(59, 33.95963826167019)	(60, 33.92329235275516)	(61, 33.89300035850346)	(62, 33.85413299526488)	(63, 33.84066109007152)	(64, 33.80832471922176)	(65, 33.7933401612999)	(66, 33.75583166386393)	(67, 33.71133467803234)	(68, 33.695772229695)	(69, 33.68277006622504)	(70, 33.67353563689301)	(71, 33.66016331493539)	(72, 33.66987955089766)	(73, 33.72960493010997)	(74, 33.80053113743765)	(75, 34.0400214544611)
239mDMSOw5_S00_L002_R1_001	(1, 31.207452730998373)	(2, 31.324875412608574)	(3, 31.425508028266236)	(4, 31.51547285756002)	(5, 31.459524993579095)	(6, 34.993258835637725)	(7, 34.99475440429821)	(8, 34.9124567234824)	(9, 35.04212698134121)	(10, 34.90764134930875)	(11, 35.05924064423844)	(12, 34.9572023301291)	(13, 35.03982591883783)	(14, 34.99270786706476)	(15, 34.96758022087658)	(16, 34.986437622596604)	(17, 34.979884415356736)	(18, 34.9672414743824)	(19, 34.96152662780465)	(20, 34.938227776172596)	(21, 34.92952523707654)	(22, 34.907790364052694)	(23, 34.89631144701887)	(24, 34.890563185021044)	(25, 34.870751357964615)	(26, 34.82441015293605)	(27, 34.78560014918127)	(28, 34.774957596859)	(29, 34.76505816396493)	(30, 34.758518617763116)	(31, 34.738987120912036)	(32, 34.71996936729289)	(33, 34.706145026582746)	(34, 34.7113492359421)	(35, 34.69982677400329)	(36, 34.681373728867555)	(37, 34.68029763801667)	(38, 34.66021764978482)	(39, 34.64932790416412)	(40, 34.661743642447696)	(41, 34.6340320144287)	(42, 34.630291406858674)	(43, 34.60782078922993)	(44, 34.56945382601679)	(45, 34.55379587171395)	(46, 34.52427403781279)	(47, 34.50224639177095)	(48, 34.456951487472125)	(49, 34.42691229362871)	(50, 34.373686899359576)	(51, 34.31254911569779)	(52, 34.26984101110144)	(53, 34.211911204365876)	(54, 34.14480380909903)	(55, 34.09998417785358)	(56, 34.04723240157245)	(57, 34.02498312739391)	(58, 34.000488251700624)	(59, 33.973545056565875)	(60, 33.92482261427916)	(61, 33.89919034997928)	(62, 33.87801970092822)	(63, 33.85278908758507)	(64, 33.82323691809731)	(65, 33.80721626874504)	(66, 33.77304256553922)	(67, 33.73560670006436)	(68, 33.716175250535706)	(69, 33.705415898374184)	(70, 33.69353194497589)	(71, 33.689844004147815)	(72, 33.70380644658886)	(73, 33.75647028206726)	(74, 33.82619692464698)	(75, 34.081137201889085)
239mDMSOw5_S00_L003_R1_001	(1, 31.206201432552746)	(2, 31.307269233070112)	(3, 31.392619075983365)	(4, 31.482889354407504)	(5, 31.435619768072712)	(6, 34.949918736230416)	(7, 34.95236309575381)	(8, 34.8585458594285)	(9, 35.00911990164286)	(10, 34.87339193659183)	(11, 35.02675058121065)	(12, 34.92377560266439)	(13, 35.00469397222153)	(14, 34.95152086891766)	(15, 34.91362375558003)	(16, 34.9416435110693)	(17, 34.93302668927561)	(18, 34.916060057058694)	(19, 34.90884198290302)	(20, 34.88210867814029)	(21, 34.873080506369064)	(22, 34.84709745416867)	(23, 34.82053424248873)	(24, 34.82477827558185)	(25, 34.79575242826446)	(26, 34.76078118201191)	(27, 34.71060827930973)	(28, 34.70011625350765)	(29, 34.69847699967882)	(30, 34.66819260834508)	(31, 34.664135961710066)	(32, 34.64984980456066)	(33, 34.63768586455425)	(34, 34.637288469948594)	(35, 34.62671121707765)	(36, 34.61694392725814)	(37, 34.601227888029605)	(38, 34.5849615483364)	(39, 34.57191027947279)	(40, 34.57648133264148)	(41, 34.53155560746999)	(42, 34.52911308618691)	(43, 34.49623094990359)	(44, 34.468039918158794)	(45, 34.446007874477445)	(46, 34.412565050439376)	(47, 34.395457644883315)	(48, 34.352783949761765)	(49, 34.30811816355641)	(50, 34.23974907691918)	(51, 34.17579604797184)	(52, 34.13183256177777)	(53, 34.07388647608035)	(54, 34.016374964003525)	(55, 33.977115752789295)	(56, 33.921450618417836)	(57, 33.89325806547263)	(58, 33.86627279000101)	(59, 33.84232985615084)	(60, 33.79538211147611)	(61, 33.7679879445042)	(62, 33.73676104818912)	(63, 33.7189177847405)	(64, 33.68535800888405)	(65, 33.66764232613523)	(66, 33.63380780300421)	(67, 33.589706898475306)	(68, 33.57213974577654)	(69, 33.55582296344435)	(70, 33.539359520546306)	(71, 33.53558676303877)	(72, 33.532519995261396)	(73, 33.59138486734294)	(74, 33.66000609126143)	(75, 33.90906667067854)
239mDMSOw5_S00_L004_R1_001	(1, 31.179666352838996)	(2, 31.26728794215128)	(3, 31.35074933191403)	(4, 31.44870771876675)	(5, 31.400212623056227)	(6, 34.90040982163691)	(7, 34.90840480903896)	(8, 34.822217520894526)	(9, 34.976251689057875)	(10, 34.82107024853375)	(11, 34.981956540583845)	(12, 34.88011259931978)	(13, 34.96683251489817)	(14, 34.914464507789035)	(15, 34.86828509332391)	(16, 34.89551139981557)	(17, 34.88313175076097)	(18, 34.877975930167516)	(19, 34.866030422719454)	(20, 34.837770177129904)	(21, 34.82978427499238)	(22, 34.80813582159329)	(23, 34.793807326763094)	(24, 34.786968295403305)	(25, 34.767690400010224)	(26, 34.71073074175808)	(27, 34.68195766738055)	(28, 34.663058072535044)	(29, 34.65987016256469)	(30, 34.648102450169695)	(31, 34.6302519489509)	(32, 34.60619637097317)	(33, 34.59437639435402)	(34, 34.597260054610544)	(35, 34.58228076789729)	(36, 34.57467831905022)	(37, 34.56651067645098)	(38, 34.5440019584979)	(39, 34.53718740289203)	(40, 34.54678239875672)	(41, 34.51328003754292)	(42, 34.51365849760799)	(43, 34.48505745982521)	(44, 34.44817671558488)	(45, 34.43191048576137)	(46, 34.39458857747237)	(47, 34.38123609679007)	(48, 34.34714164364405)	(49, 34.29356940833913)	(50, 34.234319966730325)	(51, 34.16084722443732)	(52, 34.12627847359555)	(53, 34.062088380432336)	(54, 34.001809414891504)	(55, 33.95266926429971)	(56, 33.8982043385292)	(57, 33.87821290432133)	(58, 33.84835731082329)	(59, 33.82466094263973)	(60, 33.771026306544535)	(61, 33.74044364549062)	(62, 33.701682903592946)	(63, 33.69796235231034)	(64, 33.66380878700492)	(65, 33.647423608478874)	(66, 33.620379143794445)	(67, 33.58308415708346)	(68, 33.566902853928084)	(69, 33.554488836688265)	(70, 33.53134246228679)	(71, 33.535533781164446)	(72, 33.53900531728181)	(73, 33.59848083246947)	(74, 33.6569984731698)	(75, 33.91124454941261)
240mTBTw5_S00_L001_R1_001	(1, 31.24305285689365)	(2, 31.379700326299023)	(3, 31.46171748749624)	(4, 31.540040758132633)	(5, 31.495405486600504)	(6, 35.04097326142577)	(7, 35.03237871511742)	(8, 34.9610509546075)	(9, 35.07073925760449)	(10, 34.95585347640287)	(11, 35.086402073463624)	(12, 34.99371858634352)	(13, 35.066639341174984)	(14, 35.02240694603115)	(15, 34.996860417986184)	(16, 35.015380969502615)	(17, 35.0047176645099)	(18, 34.99246869255814)	(19, 34.986231243076766)	(20, 34.96550084900993)	(21, 34.94979471797705)	(22, 34.93144131144439)	(23, 34.91649192626376)	(24, 34.9083256416865)	(25, 34.88650465218808)	(26, 34.84811635394002)	(27, 34.80845732847352)	(28, 34.79637445207467)	(29, 34.783461384619706)	(30, 34.77819520482316)	(31, 34.75640819508487)	(32, 34.75075358916598)	(33, 34.7366814893056)	(34, 34.741835016117065)	(35, 34.72496259641217)	(36, 34.72305617549131)	(37, 34.714580507978255)	(38, 34.69997985254525)	(39, 34.69001503766934)	(40, 34.69704007584306)	(41, 34.666687759021606)	(42, 34.65973436755204)	(43, 34.632688565158944)	(44, 34.60850531494548)	(45, 34.582778619426996)	(46, 34.54431877050671)	(47, 34.53126830763976)	(48, 34.50245914543505)	(49, 34.45717643177079)	(50, 34.40030199848933)	(51, 34.343578637367884)	(52, 34.30220237977656)	(53, 34.24022834685153)	(54, 34.179048431700046)	(55, 34.15192037121576)	(56, 34.08685643746307)	(57, 34.06516793580483)	(58, 34.04589463409153)	(59, 34.01670948135142)	(60, 33.9785053160493)	(61, 33.95047449990268)	(62, 33.914330234868736)	(63, 33.899417117376714)	(64, 33.864022839793726)	(65, 33.85095363109849)	(66, 33.81234783046651)	(67, 33.77184550363311)	(68, 33.76117194276111)	(69, 33.747594881214454)	(70, 33.73822428807021)	(71, 33.73573904267994)	(72, 33.74164045192838)	(73, 33.80123727713128)	(74, 33.87485772644202)	(75, 34.14314641179929)
240mTBTw5_S00_L002_R1_001	(1, 31.239108983259115)	(2, 31.37459602578414)	(3, 31.45392275699102)	(4, 31.537441211141765)	(5, 31.490595384165786)	(6, 35.02421641653843)	(7, 35.018420327412414)	(8, 34.94496802990495)	(9, 35.06035357168618)	(10, 34.93805500211844)	(11, 35.07122328869636)	(12, 34.97611316876831)	(13, 35.05087784998404)	(14, 35.00357182070611)	(15, 34.985855889801535)	(16, 35.00240196903038)	(17, 34.99512450765592)	(18, 34.98392693494121)	(19, 34.97353663803513)	(20, 34.952397440035014)	(21, 34.941710360028864)	(22, 34.92357507268901)	(23, 34.914077708561216)	(24, 34.905583319936845)	(25, 34.88243649569854)	(26, 34.84006364562314)	(27, 34.804515714046275)	(28, 34.79263093664806)	(29, 34.78001716077014)	(30, 34.77517558382661)	(31, 34.75633551864177)	(32, 34.74523514045029)	(33, 34.72946584635835)	(34, 34.7335878241227)	(35, 34.721802373300946)	(36, 34.71024866533002)	(37, 34.710091613984595)	(38, 34.688757229439865)	(39, 34.68350229097582)	(40, 34.691761467290064)	(41, 34.66978387547242)	(42, 34.66156527086177)	(43, 34.64173176964016)	(44, 34.60902828220237)	(45, 34.591699237025644)	(46, 34.56562540640227)	(47, 34.544088148128594)	(48, 34.49987263229787)	(49, 34.47029403984041)	(50, 34.41644139827547)	(51, 34.3614467744969)	(52, 34.31938421509107)	(53, 34.26569766740638)	(54, 34.20072664031273)	(55, 34.15581567988609)	(56, 34.111331149269134)	(57, 34.08871245273459)	(58, 34.06609168285256)	(59, 34.0343608157536)	(60, 33.996426197107176)	(61, 33.96906662024981)	(62, 33.947713456980914)	(63, 33.921823647289486)	(64, 33.898529086528406)	(65, 33.87875059679506)	(66, 33.8444937941713)	(67, 33.815338317399075)	(68, 33.79668054834516)	(69, 33.78837504920451)	(70, 33.77752192438877)	(71, 33.7800191863032)	(72, 33.791378113974346)	(73, 33.839841941217244)	(74, 33.907581930852295)	(75, 34.19394291023366)
240mTBTw5_S00_L003_R1_001	(1, 31.229802083465486)	(2, 31.346487081788663)	(3, 31.41225396591068)	(4, 31.497121334037125)	(5, 31.459968621535037)	(6, 34.97293822045941)	(7, 34.97007582936809)	(8, 34.885702538149516)	(9, 35.016176197141746)	(10, 34.89411254599093)	(11, 35.0317649611242)	(12, 34.93393491409751)	(13, 35.008533222715464)	(14, 34.95512832095482)	(15, 34.925002316285855)	(16, 34.945792119143334)	(17, 34.93912486811908)	(18, 34.92184499120324)	(19, 34.91283793905791)	(20, 34.88812569993161)	(21, 34.874054141369925)	(22, 34.85199616599563)	(23, 34.826092988701554)	(24, 34.83258390371035)	(25, 34.800696850756566)	(26, 34.763536169878854)	(27, 34.71435205603157)	(28, 34.705819824317665)	(29, 34.70403140155184)	(30, 34.674029466798174)	(31, 34.672829876251214)	(32, 34.661966034637686)	(33, 34.64729768417786)	(34, 34.64707227092239)	(35, 34.638118946400425)	(36, 34.63249262769386)	(37, 34.615987788468026)	(38, 34.600837840193876)	(39, 34.59305392729443)	(40, 34.59594034868643)	(41, 34.553753513879556)	(42, 34.55224555890414)	(43, 34.51815209786233)	(44, 34.492335975551526)	(45, 34.468677714818305)	(46, 34.44228328795907)	(47, 34.42347647369807)	(48, 34.382616433982975)	(49, 34.34001004848007)	(50, 34.271557405931844)	(51, 34.21057930723868)	(52, 34.17156537799715)	(53, 34.11839344710924)	(54, 34.062713337203434)	(55, 34.02266382139594)	(56, 33.97243394831089)	(57, 33.947347858566395)	(58, 33.91986642491297)	(59, 33.89677065709676)	(60, 33.85121692608285)	(61, 33.82794635962294)	(62, 33.799935351405026)	(63, 33.780779641806404)	(64, 33.74832459024955)	(65, 33.72641831466258)	(66, 33.69325877263171)	(67, 33.65126148043148)	(68, 33.6383722715461)	(69, 33.617376996589456)	(70, 33.608879503234974)	(71, 33.60222651706088)	(72, 33.60036680520143)	(73, 33.66260888341863)	(74, 33.73749162443988)	(75, 34.02056895936716)
