ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0032956	GO:0032956	regulation of actin cytoskeleton organization	31/1023	368/25730	0.0842391304347826	2.1187417654809	4.39846635873667	7.72965836363963e-05	0.00372383448759417	0.00300371811850207	Rgcc/Cyfip1/Capg/Cracd/Kank1/Add1/Arhgef10l/Snx9/Capzb/Cit/Wnt4/Prkce/S1pr1/Arhgef26/Arap2/Ctnna2/Add2/Prkd1/Abl1/Cd2ap/Sema5a/Washc5/Nf2/Prox1/Xirp2/Prkn/Daam2/Tmeff2/Bcas3/Vasp/Kirrel1	31
GO:0045165	GO:0045165	cell fate commitment	28/1023	318/25730	0.0880503144654088	2.2145988183724	4.43472050221193	7.93917617416068e-05	0.00378968198478514	0.00305683200447886	Cyp26b1/Spry2/Ebf2/Tbx20/Prdm1/Wnt7b/Tnfsf18/Tcf7l2/Wnt4/Cdc73/Ntrk3/Casz1/Prdm14/Six2/Stat3/Paf1/Foxa2/Prox1/Kdm6b/Kdr/Ext1/Rara/Sox5/Gap43/Otx2/Tenm4/Dmrta2/Notch3	28
GO:0007611	GO:0007611	learning or memory	31/1023	369/25730	0.0840108401084011	2.11299991787797	4.38191946137767	8.12554326176557e-05	0.00384338196281512	0.00310014746264683	Cux2/Lmx1a/Cacna1c/Nptx2/Nrxn1/Nrxn3/Sorcs3/Pten/Pianp/Slc11a2/Prrt1/Clstn2/Grin2b/Ctnnd2/Kalrn/Cpeb3/Snap25/Abl1/Ghsr/Hmgcr/Neto1/Ptchd1/Atp1a3/Prkn/Syngap1/Shank2/Itga8/Bhlhb9/Kcnab1/Dcdc2a/Nf1	31
GO:0051896	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	28/1023	320/25730	0.0875	2.20075757575758	4.39812182350584	8.84479685091422e-05	0.0041458989202979	0.00334416358886629	Mtm1/Spry2/Smpd3/Magi2/Nrxn1/Vav2/Gcnt2/Phlpp1/Pten/Ins1/Tcf7l2/Tbk1/Ntrk3/Lmbrd1/Insr/Prkd1/Hgf/Serpine2/Thbs1/Fpr2/Sema5a/Cat/Ptpn1/Vav3/Cxcl12/Fbxl2/Kdr/P2rx4	28
GO:0030111	GO:0030111	regulation of Wnt signaling pathway	29/1023	337/25730	0.086053412462908	2.16437370740041	4.37813951646654	8.95770475094542e-05	0.00416133373385438	0.00335661361297175	Kank1/Macf1/Tle7/Lrrk1/Gprc5b/Foxo1/Lmx1a/Asb3/Cthrc1/Tcf7l2/Nrarp/Cdc73/Yap1/Tmem131l/Mllt3/Ctnnd2/Ddx3x/Tbl1xr1/Abl1/Sema5a/Mdfic/Zranb1/Prkn/Daam2/Nkd1/Lgr4/Lmbr1l/Ctnnbip1/Dcdc2a	29
GO:0032102	GO:0032102	negative regulation of response to external stimulus	35/1023	442/25730	0.0791855203619909	1.99163581516523	4.27903028162151	9.58772835271809e-05	0.00441459739992851	0.00356090106588607	Trib1/Il20rb/Prdm1/Klrb1b/Ajap1/Itch/Nrxn1/Pten/Fcgr2b/Ddx39a/Ins1/Xylt1/Wnt4/Irgm1/Parp14/Pbk/Macir/Ctnna2/Mif/Hgf/Serpine2/Enpp3/Grid2/Ghsr/Thbs1/Frk/Fpr2/Stat3/Sema5a/Rgma/Dusp10/Tafa5/Epha4/Oas1d/Ythdf3	35
GO:0048872	GO:0048872	homeostasis of number of cells	35/1023	443/25730	0.0790067720090293	1.9871400232574	4.26453057174126	0.000100231503828741	0.00452586504015723	0.00365065173232181	Znhit1/Il20rb/Kitl/Card11/Add1/Cdk5rap3/Hspa9/Mir122/Zfp251/Septin4/Fcgr2b/Pianp/Tcea1/Slc11a2/Kcnq1/Vps54/Fstl1/Prdm14/Mif/Emcn/Abl1/Adgrf4/Stat3/Tspan9/Bax/Slc25a5/Diaph3/Sp3/Sos1/Csf1/Ext1/Gm15915/Lgr4/Map7/Nf1	35
GO:0050920	GO:0050920	regulation of chemotaxis	22/1023	225/25730	0.0977777777777778	2.45925925925926	4.47352960235307	0.000100468351220566	0.00452586504015723	0.00365065173232181	Gpsm3/Itga2/Cdh13/Tiam1/Tnfsf18/Ntrk3/S1pr1/Slc8b1/Mif/Fgf1/Prkd1/Ano6/Thbs1/Fpr2/Sema5a/Dysf/Cxcl12/Cmklr1/Csf1/Kdr/Mospd2/P2rx4	22
GO:0097106	GO:0097106	postsynaptic density organization	10/1023	59/25730	0.169491525423729	4.26296866974833	5.10571746993254	0.000100903391247019	0.00452586504015723	0.00365065173232181	Prickle2/Sipa1l1/Nrxn1/Nrxn3/Cit/Pten/Dlg2/Ntrk3/Grid2/Syngap1	10
GO:0010976	GO:0010976	positive regulation of neuron projection development	23/1023	241/25730	0.0954356846473029	2.40035206840186	4.44435378167223	0.000102014314772671	0.0045365852971129	0.00365929890237193	Cyfip1/Cux2/Gprc5b/Magi2/Tiam1/Tenm3/Bmp7/Ins1/Ntrk3/Kalrn/Prkd1/Hgf/Serpine2/Alk/Negr1/Abl1/Atp8a2/Washc5/Fez1/Rgma/Bhlhb9/Itpr1/Nf1	23
GO:1900180	GO:1900180	regulation of protein localization to nucleus	19/1023	180/25730	0.105555555555556	2.65488215488215	4.53364109078642	0.000107413013103412	0.00473618565404283	0.00382030047496258	Cdk5rap3/Atp13a2/Ipo5/Ins1/Tcf7l2/Irgm1/Yap1/Prkd1/Sin3a/Cd2ap/Mdfic/Nf2/Cwh43/Hsp90ab1/Nup54/Cabp1/Tyk2/Nf1/Dclk1	19
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	23/1023	242/25730	0.0950413223140496	2.39043325820185	4.42210666311465	0.000108581449725328	0.00474747296572171	0.00382940504250229	Egflam/Kank1/Macf1/Cdh13/Ajap1/Gcnt2/Pten/Wnt4/Prkce/Skap1/Dnm2/Abl1/Thbs1/Rreb1/Ptpn1/Nid1/Ccl25/Coro1c/Csf1/Postn/Kdr/Edil3/Nf1	23
GO:0008154	GO:0008154	actin polymerization or depolymerization	20/1023	196/25730	0.102040816326531	2.56648113790971	4.47953610412527	0.000114430582695354	0.00493947903909785	0.00398428091665398	Cyfip1/Capg/Cracd/Kank1/Add1/Snx9/Capzb/Cit/Prkce/Diaph2/Add2/Abl1/Ghsr/Cd2ap/Sema5a/Washc5/Diaph3/Daam2/Vasp/Kirrel1	20
GO:0072006	GO:0072006	nephron development	19/1023	181/25730	0.104972375690608	2.64021429767286	4.50601040573258	0.000115626827160589	0.00493947903909785	0.00398428091665398	Magi2/Wnt7b/Bmp7/Irx3/Wnt4/Yap1/Nup133/Fgf1/Six2/Podxl/Hey1/Cd2ap/Nid1/Kirrel3/Sec61a1/Ext1/Lgr4/Ctnnbip1/Notch3	19
GO:0016055	GO:0016055	Wnt signaling pathway	37/1023	482/25730	0.0767634854771784	1.93071796806237	4.19727466011872	0.000115820957672485	0.00493947903909785	0.00398428091665398	Kank1/Macf1/Sdc1/Tle7/Lrrk1/Gprc5b/Foxo1/Lmx1a/Asb3/Wnt7b/Cthrc1/Tiam1/Tcf7l2/Wnt4/Nrarp/Cdc73/Yap1/Tmem131l/Mllt3/Ctnnd2/Ddx3x/Tbl1xr1/Daam1/Abl1/Sema5a/Mdfic/Paf1/Porcn/Zranb1/Prkn/Daam2/Nkd1/Ext1/Lgr4/Lmbr1l/Ctnnbip1/Dcdc2a	37
GO:0030177	GO:0030177	positive regulation of Wnt signaling pathway	17/1023	152/25730	0.111842105263158	2.81299840510367	4.56168389476203	0.000120218592372592	0.00508534419605362	0.00410193862036391	Kank1/Macf1/Lrrk1/Gprc5b/Lmx1a/Nrarp/Cdc73/Yap1/Mllt3/Ddx3x/Tbl1xr1/Abl1/Sema5a/Zranb1/Daam2/Nkd1/Lgr4	17
GO:0032943	GO:0032943	mononuclear cell proliferation	29/1023	343/25730	0.0845481049562682	2.12651294283947	4.27382580593088	0.000121854912186776	0.00511299280732095	0.00412424053385974	Znhit1/Il20rb/Kitl/Card11/Il15/Prdm1/Itch/Tnfsf18/Shb/Irf1/Pten/Fcgr2b/Wnt4/Nfatc2/Tbk1/Irgm1/Tmem131l/Mif/Abl1/Bax/Vav3/Cxcl12/Lrrc32/Sos1/Csf1/Dlg5/Zbtb32/Lmbr1l/Tyk2	29
GO:0016197	GO:0016197	endosomal transport	26/1023	293/25730	0.0887372013651877	2.23187506463957	4.31525825794897	0.000124134058206997	0.00516695603880803	0.00416776833744249	Grip2/Grip1/Nsg1/Snx9/Snx16/Baiap3/Fcgr2b/Vps54/Atp9a/Zfyve9/Trarg1/Vps36/Myo5b/Arl1/Dennd1b/Rab11b/Snap25/Lrba/Atp6ap1/Washc5/Nf2/Diaph3/Rab8a/Coro1c/Myo1d/Vps39	26
GO:1990182	GO:1990182	exosomal secretion	6/1023	21/25730	0.285714285714286	7.18614718614719	5.77067434879798	0.000126347612710602	0.00521735419788302	0.00420842048351854	Smpd3/Sdc1/Atp13a2/Atp9a/Myo5b/Prkn	6
GO:0007626	GO:0007626	locomotory behavior	26/1023	294/25730	0.0884353741496599	2.22428365285508	4.29606229704488	0.000131150661496578	0.00537304639186376	0.00433400486851934	Gprc5b/Lmx1a/Fxn/Cacna1c/Klhl1/Kcnma1/Pten/Prkce/Otog/Kalrn/Snap25/Alk/Negr1/Lepr/Ghsr/Cxcl12/Ankfn1/Foxa2/Lsamp/Atp1a3/Cwh43/Prkn/Agtpbp1/Slitrk6/Shank2/Epha4	26
GO:0034332	GO:0034332	adherens junction organization	10/1023	61/25730	0.163934426229508	4.12319920516642	4.9693477660232	0.000134798147367088	0.00543685861047254	0.00438547705877258	Cdh13/Add1/Plekha7/Cdh11/Cdh7/Cdh20/Cdh4/Cdh9/Dlg5/Epha4	10
GO:0045332	GO:0045332	phospholipid translocation	10/1023	61/25730	0.163934426229508	4.12319920516642	4.9693477660232	0.000134798147367088	0.00543685861047254	0.00438547705877258	Ano7/Clptm1l/Plscr1/Abcb1b/Atp10b/Syt1/Atp9a/Ano6/Atp8a2/Xkr4	10
GO:0014829	GO:0014829	vascular associated smooth muscle contraction	7/1023	30/25730	0.233333333333333	5.86868686868687	5.42931665789369	0.000140308436576871	0.00558001779875692	0.0045009520749454	Grip2/Smpd3/Dock4/Atp2b1/Slc8a1/Arhgap42/Bbs2	7
GO:0055074	GO:0055074	calcium ion homeostasis	30/1023	363/25730	0.0826446280991736	2.0786376158277	4.21146874880461	0.000140492471965627	0.00558001779875692	0.0045009520749454	Rimbp2/Znhit1/Calca/Sgcd/Kcnk16/Atp13a2/Fxn/Atp13a3/Cacna1c/Trpc7/Gpr39/Atp2b1/Prkce/Plcl1/Vps54/Slc8a1/Nol3/Slc8b1/Grin2b/Prkd1/Ryr1/Abl1/Bax/Tmbim6/Slc10a7/Slc24a1/Kdr/Abcc6/Ryr2/Itpr1	30
GO:0021543	GO:0021543	pallium development	21/1023	215/25730	0.0976744186046512	2.45665961945032	4.36434212000395	0.00014527541041579	0.00572627242722239	0.00461892393403314	Trp73/Celf1/Lmx1a/Ncoa1/Nefl/Pten/Pianp/Alk/Bax/Fez1/Nf2/Prox1/Kirrel3/Atp1a3/Kdm6b/Tacc1/Socs7/Rara/Dmrta2/Nf1/Bbs2	21
GO:0106027	GO:0106027	neuron projection organization	15/1023	126/25730	0.119047619047619	2.99422799422799	4.56610016728677	0.000147942961514609	0.00578757314857528	0.00466837030121684	Cux2/Sipa1l1/Tiam1/Pten/Fcgr2b/Ins1/Diaph2/Myo5b/Insr/Grin2b/Ctnnd2/Kalrn/Atp1a3/Epha4/Bhlhb9	15
GO:0014014	GO:0014014	negative regulation of gliogenesis	10/1023	62/25730	0.161290322580645	4.05669599217986	4.90333244915321	0.000155060016037782	0.00600002796325134	0.00483974053217943	Kdm4a/Opcml/Ntrk3/Casz1/Negr1/Rnf10/Nf2/Daam2/Dusp10/Nf1	10
GO:0002790	GO:0002790	peptide secretion	29/1023	348/25730	0.0833333333333333	2.0959595959596	4.18851917904211	0.000156327126191852	0.00600002796325134	0.00483974053217943	Smpd3/Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Kalrn/Prkd1/Rab11b/Snap25/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Cwh43/Prkn/Slc16a10/Itpr1/Gnaz	29
GO:0030032	GO:0030032	lamellipodium assembly	11/1023	74/25730	0.148648648648649	3.73873873873874	4.8007739141834	0.000156833327503783	0.00600002796325134	0.00483974053217943	Cyfip1/Cdh13/Capzb/Spata13/Vav2/Dnm2/S1pr1/Golph3/Vav3/Hdac4/Ablim1	11
GO:0048762	GO:0048762	mesenchymal cell differentiation	24/1023	265/25730	0.0905660377358491	2.2778730703259	4.25478948638883	0.000163525151896934	0.0061958295707529	0.0049976779587873	Polr1b/Rgcc/Spry2/Kitl/Msx1/Sema6d/Tbx20/Tiam1/Gcnt2/Bmp7/Pten/Tcf7l2/Wnt4/Six2/Sema4b/Hey1/Sema5a/Foxa2/Fbxl17/Hpn/Coro1c/Dlg5/Ext1/Epha4	24
GO:1902414	GO:1902414	protein localization to cell junction	17/1023	156/25730	0.108974358974359	2.74087024087024	4.43780926812648	0.000165264496527125	0.0061958295707529	0.0049976779587873	Grip2/Dlgap1/Magi2/Grip1/Nptx2/Nsg1/Camk2a/Nrxn1/Nrxn3/Dlg2/Gphn/Kalrn/Ghsr/Neto1/Mapk8ip3/Rab8a/Dlg5	17
GO:0042060	GO:0042060	wound healing	33/1023	419/25730	0.0787589498806683	1.98090692124105	4.11926205373527	0.000165768477469859	0.0061958295707529	0.0049976779587873	Kank1/Macf1/Tec/Ajap1/Srsf6/BC004004/Pten/Ins1/Prrg1/Wnt4/Prkce/Stxbp1/Adipor2/Yap1/Pard3/Fgf1/Serpine2/Ano6/Pip5k1c/Thbs1/Pou2f3/Fgl1/Rreb1/Tspan9/Dysf/Arhgap24/Foxa2/Tafa5/Kdr/Tmeff2/Ext1/Insl3/Nf1	33
GO:0098876	GO:0098876	vesicle-mediated transport to the plasma membrane	18/1023	171/25730	0.105263157894737	2.64752791068581	4.39843491151879	0.000167147873570473	0.0061958295707529	0.0049976779587873	Grip2/Macf1/Grip1/Nsg1/Camk2a/Fcgr2b/Atp9a/Trarg1/Dnm2/Myo5b/Golph3/Dennd1b/Rab11b/Atp6ap1/Kif13a/Rab8a/Vps39/Bbs2	18
GO:0097734	GO:0097734	extracellular exosome biogenesis	6/1023	22/25730	0.272727272727273	6.8595041322314	5.59470668217375	0.000167905433303125	0.0061958295707529	0.0049976779587873	Smpd3/Sdc1/Atp13a2/Atp9a/Myo5b/Prkn	6
GO:0008344	GO:0008344	adult locomotory behavior	14/1023	114/25730	0.12280701754386	3.08878256246677	4.54809224336932	0.000174885673788325	0.00640795887831449	0.005168785629311	Fxn/Cacna1c/Klhl1/Kcnma1/Otog/Kalrn/Cxcl12/Foxa2/Atp1a3/Prkn/Agtpbp1/Slitrk6/Shank2/Epha4	14
GO:0061951	GO:0061951	establishment of protein localization to plasma membrane	11/1023	75/25730	0.146666666666667	3.68888888888889	4.74522425340147	0.000177273618997013	0.00643529692177086	0.00519083703270389	Grip2/Macf1/Grip1/Nsg1/Trarg1/Myo5b/Golph3/Atp6ap1/Kif13a/Rab8a/Bbs2	11
GO:0110053	GO:0110053	regulation of actin filament organization	25/1023	283/25730	0.088339222614841	2.22186529607024	4.20569249576167	0.000178105469293677	0.00643529692177086	0.00519083703270389	Rgcc/Cyfip1/Capg/Cracd/Kank1/Add1/Arhgef10l/Snx9/Capzb/Cit/Wnt4/Prkce/S1pr1/Ctnna2/Add2/Abl1/Sema5a/Washc5/Nf2/Xirp2/Prkn/Daam2/Tmeff2/Vasp/Kirrel1	25
GO:0001656	GO:0001656	metanephros development	13/1023	101/25730	0.128712871287129	3.23732373237324	4.58419357890684	0.000183831281084963	0.00659637348610389	0.00532076455670235	Wnt7b/Bmp7/Irx3/Osr2/Wnt4/Fras1/Yap1/Six2/Pds5a/Dlg5/Lgr4/Itga8/Nf1	13
GO:0009101	GO:0009101	glycoprotein biosynthetic process	25/1023	284/25730	0.0880281690140845	2.21404182671788	4.18622262752073	0.000188101291198463	0.00670336313770962	0.00540706451339779	Gxylt1/Hs3st5/Man1c1/Serpina1a/Xylt2/Ndst1/B3gnt2/Xylt1/Galnt17/Tcf7l2/Galnt16/B3galt4/Hs6st1/Insr/Mgat4a/Golph3/Mgat5/Slc10a7/Cwh43/Galnt12/Hs3st1/Uggt2/Ext1/B3galnt2/Tet1	25
GO:0035773	GO:0035773	insulin secretion involved in cellular response to glucose stimulus	14/1023	115/25730	0.121739130434783	3.06192358366271	4.50934609329844	0.000191964404679633	0.00679449522141584	0.00548057344402216	Kcnk16/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Rab11b/Lepr/Hmgcr/Foxa2/Hmgn3/Prkn	14
GO:0006909	GO:0006909	phagocytosis	23/1023	252/25730	0.0912698412698413	2.2955747955748	4.20551665294022	0.00019803274803189	0.0069619215406076	0.00561562280514329	Il15/Itga2/Spon2/Irf8/Plscr1/Pten/Fcgr2b/Marco/Dnm2/Tulp1/Ano6/Pip5k1c/Abl1/Lepr/Thbs1/Fpr2/Stat3/Washc5/Dysf/Coro1c/Xkr4/Rara/Cebpe	23
GO:0042311	GO:0042311	vasodilation	11/1023	76/25730	0.144736842105263	3.64035087719298	4.69061899486574	0.00019992822688276	0.00698138633873154	0.00563132349404142	Calca/Plekha7/Ptprm/Kcnma1/Gja5/Ins1/Npr3/Kdr/Ext1/P2rx4/Bbs2	11
GO:0007015	GO:0007015	actin filament organization	36/1023	478/25730	0.0753138075313808	1.89425637124382	4.01575643277816	0.000206401248081646	0.00713415244187425	0.00575454763663729	Rgcc/Cyfip1/Capg/Cracd/Kank1/Add1/Arhgef10l/Shroom3/Snx9/Capzb/Cit/Wnt4/Prkce/Diaph2/Dnm2/S1pr1/Myo5b/Ctnna2/Add2/Abl1/Ghsr/Cd2ap/Sema5a/Washc5/Fat1/Nf2/Diaph3/Prox1/Xirp2/Prkn/Daam2/Coro1c/Myo1d/Tmeff2/Vasp/Kirrel1	36
GO:0045995	GO:0045995	regulation of embryonic development	12/1023	89/25730	0.134831460674157	3.39121552604699	4.59817513470809	0.000207045362045553	0.00713415244187425	0.00575454763663729	Msx1/Yeats2/Amot/Osr2/Wnt4/Insr/Ino80c/Ccsap/Rbm19/Foxa2/Otx2/Tenm4	12
GO:0086014	GO:0086014	atrial cardiac muscle cell action potential	5/1023	15/25730	0.333333333333333	8.38383838383838	5.82068115648168	0.000211669950329203	0.0071514204646938	0.00576847636338027	Cacna1c/Gja5/Kcnq1/Kcnn2/Ryr2	5
GO:0086026	GO:0086026	atrial cardiac muscle cell to AV node cell signaling	5/1023	15/25730	0.333333333333333	8.38383838383838	5.82068115648168	0.000211669950329203	0.0071514204646938	0.00576847636338027	Cacna1c/Gja5/Kcnq1/Kcnn2/Ryr2	5
GO:0086066	GO:0086066	atrial cardiac muscle cell to AV node cell communication	5/1023	15/25730	0.333333333333333	8.38383838383838	5.82068115648168	0.000211669950329203	0.0071514204646938	0.00576847636338027	Cacna1c/Gja5/Kcnq1/Kcnn2/Ryr2	5
GO:0001964	GO:0001964	startle response	8/1023	42/25730	0.19047619047619	4.79076479076479	5.00294351782959	0.000215172680966506	0.00717247817939569	0.00578546193011129	Nrxn1/Pten/Ctnna2/Grin2b/Grid2/Otof/Prkn/Slitrk6	8
GO:0060402	GO:0060402	calcium ion transport into cytosol	7/1023	32/25730	0.21875	5.50189393939394	5.18513237982118	0.000216428805336368	0.00717247817939569	0.00578546193011129	Calca/Cacna1c/Slc8a1/Bax/Tmbim6/P2rx4/Ryr2	7
GO:0099637	GO:0099637	neurotransmitter receptor transport	7/1023	32/25730	0.21875	5.50189393939394	5.18513237982118	0.000216428805336368	0.00717247817939569	0.00578546193011129	Grip2/Grip1/Nsg1/Camk2a/Myo5b/Neto1/Rab8a	7
GO:2001026	GO:2001026	regulation of endothelial cell chemotaxis	6/1023	23/25730	0.260869565217391	6.56126482213439	5.42939024397003	0.000219558595197111	0.00723014791652258	0.00583197947402319	Fgf1/Prkd1/Thbs1/Sema5a/Kdr/P2rx4	6
GO:0072073	GO:0072073	kidney epithelium development	18/1023	175/25730	0.102857142857143	2.58701298701299	4.28648023129532	0.000223336938024137	0.00730831502226153	0.00589503059849211	Magi2/Wnt7b/Bmp7/Irx3/Wnt4/Gsta3/Yap1/Fgf1/Six2/Podxl/Hey1/Cd2ap/Cat/Ext1/Lgr4/Rara/Epha4/Ctnnbip1	18
GO:0099172	GO:0099172	presynapse organization	10/1023	65/25730	0.153846153846154	3.86946386946387	4.71331068080679	0.00023185698981913	0.00753480234640681	0.00607771972751023	Tln2/Ntng2/Nrxn1/Pten/Lrrtm3/Ntrk3/Daam1/Grid2/Mdga2/Cacna2d3	10
GO:0030072	GO:0030072	peptide hormone secretion	28/1023	339/25730	0.0825958702064897	2.0774112809511	4.06331720957907	0.000233154560401979	0.00753480234640681	0.00607771972751023	Smpd3/Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Kalrn/Prkd1/Rab11b/Snap25/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Prkn/Slc16a10/Itpr1/Gnaz	28
GO:0001763	GO:0001763	morphogenesis of a branching structure	23/1023	255/25730	0.0901960784313725	2.26856803327392	4.14253341236533	0.000235308613536845	0.00755747355698893	0.006096006771744	Spry2/Tbx20/Prdm1/Bmp7/Wnt4/Hhip/Nrarp/Yap1/Fgf1/Ctnnd2/Six2/Hgf/Abl1/Sema5a/Cxcl12/Foxa2/Prox1/Csf1/Dlg5/Kdr/Ext1/Lgr4/Ctnnbip1	23
GO:0007369	GO:0007369	gastrulation	20/1023	207/25730	0.0966183574879227	2.430098082272	4.20362919355508	0.00023920026894428	0.00759742300617727	0.00612823078297516	Macf1/Itga2/Amot/Brd3/Bmp7/Osr2/Macroh2a1/Cdc73/Lmbrd1/Dusp4/Ahdc1/Six2/Paf1/Nf2/Foxa2/Kdm6b/Ext1/Itga8/Otx2/Tenm4	20
GO:0050796	GO:0050796	regulation of insulin secretion	22/1023	239/25730	0.0920502092050209	2.31520223152022	4.15659119961564	0.000239472875843373	0.00759742300617727	0.00612823078297516	Doc2b/Kcnk16/Foxo1/Cacna1c/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Slc8b1/Lepr/Ghsr/Hmgcr/Foxa2/Hmgn3/Prkn/Itpr1/Gnaz	22
GO:0070588	GO:0070588	calcium ion transmembrane transport	28/1023	340/25730	0.0823529411764706	2.07130124777184	4.04630840900877	0.000244691133208024	0.00764294379093836	0.00616494874302705	Calca/Kcnk16/Hspa9/Cacna1c/Trpc7/Nalf2/Gpr39/Atp2b1/Prkce/Plcl1/Slc8a1/Nol3/Slc8b1/Grin2b/Prkd1/Ano6/Ryr1/Abl1/Orai3/Bax/Tmbim6/Sec61a1/Cacna2d3/Slc24a1/Cnga2/P2rx4/Ryr2/Itpr1	28
GO:0021537	GO:0021537	telencephalon development	27/1023	323/25730	0.0835913312693498	2.10244863495637	4.05716055191845	0.000246994903203313	0.00764294379093836	0.00616494874302705	Trp73/Celf1/Lmx1a/Ncoa1/Nefl/Pten/Pianp/Alk/Ncor2/Bax/Fez1/Cxcl12/Nf2/Prox1/Kirrel3/Atp1a3/Kdm6b/Agtpbp1/Coro1c/Tacc1/Socs7/Ext1/Rara/Otx2/Dmrta2/Nf1/Bbs2	27
GO:0048814	GO:0048814	regulation of dendrite morphogenesis	13/1023	104/25730	0.125	3.14393939393939	4.45787642888836	0.000247007061043484	0.00764294379093836	0.00616494874302705	Cux2/Grip1/Nedd4l/Sipa1l1/Tiam1/Cit/Myo5b/Kalrn/Skor2/Dpysl5/Sdc2/Epha4/Bhlhb9	13
GO:0061178	GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	13/1023	104/25730	0.125	3.14393939393939	4.45787642888836	0.000247007061043484	0.00764294379093836	0.00616494874302705	Kcnk16/Tiam1/Nrxn1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Lepr/Hmgcr/Foxa2/Hmgn3/Prkn	13
GO:0001704	GO:0001704	formation of primary germ layer	15/1023	132/25730	0.113636363636364	2.85812672176309	4.35510409529551	0.000248393528050545	0.00764294379093836	0.00616494874302705	Macf1/Itga2/Brd3/Bmp7/Macroh2a1/Cdc73/Dusp4/Ahdc1/Six2/Paf1/Nf2/Foxa2/Kdm6b/Ext1/Itga8	15
GO:0097553	GO:0097553	calcium ion transmembrane import into cytosol	19/1023	192/25730	0.0989583333333333	2.48895202020202	4.21383124540086	0.000249721400049879	0.00764294379093836	0.00616494874302705	Calca/Kcnk16/Cacna1c/Nalf2/Gpr39/Prkce/Plcl1/Slc8a1/Nol3/Slc8b1/Grin2b/Prkd1/Ryr1/Abl1/Bax/Tmbim6/P2rx4/Ryr2/Itpr1	19
GO:0099010	GO:0099010	modification of postsynaptic structure	9/1023	54/25730	0.166666666666667	4.19191919191919	4.77776018694345	0.000254544648142409	0.00774500470342079	0.00624727308183309	Cyfip1/Egln1/Amot/Tiam1/Myo5b/Ctnna2/Kalrn/Cabp1/Nf1	9
GO:0030509	GO:0030509	BMP signaling pathway	18/1023	177/25730	0.101694915254237	2.557781201849	4.2316662450225	0.000257155371430466	0.00777894998577159	0.00627465401403468	Smpd3/Msx1/Hivep1/Tbx20/Smurf1/Fstl5/Mir122/Bmp7/Tcf7l2/Fstl1/Skor2/Crim1/Abl1/Vwc2l/Rgma/Zfp423/Kdr/Ext1	18
GO:0034204	GO:0034204	lipid translocation	10/1023	66/25730	0.151515151515152	3.81083562901745	4.65247991607404	0.000263650058870374	0.00788899028316674	0.00636341468160794	Ano7/Clptm1l/Plscr1/Abcb1b/Atp10b/Syt1/Atp9a/Ano6/Atp8a2/Xkr4	10
GO:0051656	GO:0051656	establishment of organelle localization	32/1023	412/25730	0.0776699029126214	1.95351573992351	3.97009628300544	0.00026498914522712	0.00788899028316674	0.00636341468160794	Wipi1/Spry2/Smpd3/Sdc1/Atp13a2/Trappc12/Trappc8/Nefl/Ubxn2b/Baiap3/Gab2/Stxbp1/Syt1/Atp9a/Clnk/Dnm2/Myo5b/Pard3/Unc13c/Lin7b/Rab11b/Snap25/Cplx2/Tspan9/Fez1/Ankfn1/Agbl4/Prkn/Agtpbp1/Kif13a/Tacc1/Trappc6b	32
GO:0099159	GO:0099159	regulation of modification of postsynaptic structure	7/1023	33/25730	0.212121212121212	5.33516988062443	5.07062088738358	0.000265341783500707	0.00788899028316674	0.00636341468160794	Cyfip1/Egln1/Amot/Tiam1/Myo5b/Kalrn/Nf1	7
GO:2000181	GO:2000181	negative regulation of blood vessel morphogenesis	14/1023	119/25730	0.117647058823529	2.95900178253119	4.35847246376999	0.000275443084060936	0.00813077006084422	0.00655843900433675	Rgcc/Spry2/E2f2/Amot/Ptprm/Sars1/Wnt4/Hhip/Adgrb2/Sparc/Thbs1/Stard13/Tafa5/Nf1	14
