ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006874	GO:0006874	intracellular calcium ion homeostasis	26/976	333/25730	0.0780780780780781	2.0583493329395	3.85987834345729	0.000445398388186081	0.0126201959401132	0.00997544972215343	Rimbp2/Calca/Kcnk16/Atp13a2/Cacna1c/Atp13a3/Trpc7/Slc24a1/Gpr39/Atp2b1/Prkce/Vps54/Plcl1/Slc8a1/Slc8b1/Prkd1/Fxn/Ryr1/Grin2b/Abl1/Bax/Tmbim6/Slc10a7/Ryr2/Tgfb2/Itpr1	26
GO:0007269	GO:0007269	neurotransmitter secretion	18/976	194/25730	0.0927835051546392	2.44602416765253	4.01433535733683	0.000449074100581062	0.0126201959401132	0.00997544972215343	Rimbp2/Doc2b/Nrxn3/Camk2a/Sv2c/Baiap3/Syt1/Slc6a9/Stxbp1/Unc13c/Snap25/Lin7b/Rab11b/Cplx2/Otof/Syn2/Prkn/Nf1	18
GO:0099643	GO:0099643	signal release from synapse	18/976	194/25730	0.0927835051546392	2.44602416765253	4.01433535733683	0.000449074100581062	0.0126201959401132	0.00997544972215343	Rimbp2/Doc2b/Nrxn3/Camk2a/Sv2c/Baiap3/Syt1/Slc6a9/Stxbp1/Unc13c/Snap25/Lin7b/Rab11b/Cplx2/Otof/Syn2/Prkn/Nf1	18
GO:0045332	GO:0045332	phospholipid translocation	9/976	61/25730	0.147540983606557	3.88957941413598	4.4865110960613	0.000461823160898012	0.0128992732218535	0.010196042287103	Ano7/Clptm1l/Plscr1/Abcb1b/Atp10b/Syt1/Atp9a/Atp8a2/Xkr4	9
GO:0051283	GO:0051283	negative regulation of sequestering of calcium ion	14/976	131/25730	0.106870229007634	2.81738831185083	4.14081232499619	0.000463966934504059	0.0128992732218535	0.010196042287103	Kcnk16/Cacna1c/Gpr39/Prkce/Plcl1/Slc8a1/Slc8b1/Prkd1/Ryr1/Abl1/Bax/Ryr2/Tgfb2/Itpr1	14
GO:0030032	GO:0030032	lamellipodium assembly	10/976	74/25730	0.135135135135135	3.56252769162605	4.38332449742818	0.000468382258841511	0.0129527625729629	0.0102383221641504	Cyfip1/Cdh13/Spata13/Capzb/S1pr1/Golph3/Vav3/Dnm2/Hdac4/Ablim1	10
GO:0019722	GO:0019722	calcium-mediated signaling	21/976	246/25730	0.0853658536585366	2.25047481007597	3.91311284361967	0.000484691376063823	0.013332859598708	0.01053876431163	Sgcd/Cdh13/Egln1/Cacna1c/Nfatc2/Slc8a1/Adgrb2/Irgm1/Prkd1/Ryr1/Ackr2/Grin2b/Fpr2/Negr1/Atp1a3/Cmklr1/Kdr/Hdac4/Ryr2/P2rx4/Itpr1	21
GO:0043523	GO:0043523	regulation of neuron apoptotic process	26/976	336/25730	0.0773809523809524	2.03997121389539	3.81012363536081	0.000509858286154756	0.0139166652371458	0.0110002249594187	Map2k4/Egln1/Kcnma1/Nefl/Fcgr2b/Vps54/Stxbp1/Fxn/Grid2/Abl1/Cd2ap/Bax/Fpr2/Fbxw7/Hsp90ab1/Mdga2/Prkn/Syngap1/Kdr/En1/Hdac4/Epha4/Bhlhb9/Tgfb2/Egln3/Nf1	26
GO:0048839	GO:0048839	inner ear development	21/976	247/25730	0.0850202429149798	2.24136357602708	3.89256494059306	0.00051126814008364	0.0139166652371458	0.0110002249594187	Spry2/Msx1/Tecta/Pou4f3/Cthrc1/Kcnma1/Kcnq1/Ntrk3/Sparc/Otog/Hey1/Atp8a2/Diaph3/Prox1/Hpn/Tbx2/Slitrk6/Itga8/Epha4/Tgfb2/Otx2	21
GO:0051962	GO:0051962	positive regulation of nervous system development	29/976	392/25730	0.0739795918367347	1.95030214954834	3.76471624682593	0.00052107527143976	0.0140711674591625	0.0111223489862565	Cyfip1/Cbln2/Cux2/Macf1/Smurf1/Grip1/Opcml/Tiam1/Flrt2/Nefl/Cdh4/Clstn2/Ntrk3/Lrrtm3/Adgrb2/Myo5b/Fxn/Grid2/Sema5a/Lrrn1/Prmt5/Iqsec1/Adgrl2/Slitrk6/Dlg5/Kdr/Epha4/Bhlhb9/Dmrta2	29
GO:0061951	GO:0061951	establishment of protein localization to plasma membrane	10/976	75/25730	0.133333333333333	3.51502732240437	4.3311277987261	0.000522357245550751	0.0140711674591625	0.0111223489862565	Grip2/Macf1/Grip1/Nsg1/Trarg1/Myo5b/Golph3/Atp6ap1/Kif13a/Rab8a	10
GO:0030111	GO:0030111	regulation of Wnt signaling pathway	26/976	337/25730	0.0771513353115727	2.03391788685119	3.79365350450699	0.000533092184508105	0.0142537564291757	0.0112666737731956	Kank1/Macf1/Tle7/Foxo1/Lrrk1/Cthrc1/Asb3/Gprc5b/Tcf7l2/Nrarp/Cdc73/Yap1/Tmem131l/Mllt3/Ddx3x/Abl1/Sema5a/Mdfic/Zranb1/Prkn/Daam2/Nkd1/Lgr4/Lmbr1l/Ctnnbip1/Dcdc2a	26
GO:0003272	GO:0003272	endocardial cushion formation	6/976	28/25730	0.214285714285714	5.64915105386417	4.88745624026009	0.000539603435549579	0.0142537564291757	0.0112666737731956	Msx1/Tbx20/Bmp7/Hey1/Tbx2/Tgfb2	6
GO:0110075	GO:0110075	regulation of ferroptosis	6/976	28/25730	0.214285714285714	5.64915105386417	4.88745624026009	0.000539603435549579	0.0142537564291757	0.0112666737731956	Fth1/Tmem164/Hspa8/Camk2a/Aifm2/Egln3	6
GO:0051282	GO:0051282	regulation of sequestering of calcium ion	14/976	133/25730	0.105263157894737	2.77502157031924	4.07519683483984	0.000541071456579616	0.0142537564291757	0.0112666737731956	Kcnk16/Cacna1c/Gpr39/Prkce/Plcl1/Slc8a1/Slc8b1/Prkd1/Ryr1/Abl1/Bax/Ryr2/Tgfb2/Itpr1	14
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	31/976	431/25730	0.0719257540603248	1.89615743029934	3.72550316401084	0.000547692748511619	0.0142537564291757	0.0112666737731956	Rgcc/Cdh13/Celf1/Ptprm/Srsf6/Pten/Osr2/Tcf7l2/Nrarp/Cdc73/Sparc/Yap1/Hey1/Prkd1/Fgf1/Thbs1/Ghsr/Stat3/Bax/Sema5a/Rreb1/Fgf18/Dysf/Prox1/Dusp10/Hpn/Kdr/Tgfb2/Ift74/Nf1/Itpr1	31
GO:0090091	GO:0090091	positive regulation of extracellular matrix disassembly	4/976	11/25730	0.363636363636364	9.58643815201192	5.65582571848458	0.000548326848593025	0.0142537564291757	0.0112666737731956	Pdpn/Stat3/Sema5a/Tgfb2	4
GO:0098887	GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	4/976	11/25730	0.363636363636364	9.58643815201192	5.65582571848458	0.000548326848593025	0.0142537564291757	0.0112666737731956	Grip2/Grip1/Nsg1/Rab8a	4
GO:0090174	GO:0090174	organelle membrane fusion	15/976	149/25730	0.100671140939597	2.65396358235229	4.02044372161047	0.000560156316956419	0.0144888193624698	0.01145247583869	Rimbp2/Doc2b/Atp13a2/Tbc1d4/Trarg1/Syt1/Stxbp1/Snap25/Cplx2/Vav3/Dysf/Diaph3/Rab8a/Vps39/Chmp2a	15
GO:1990504	GO:1990504	dense core granule exocytosis	5/976	19/25730	0.263157894736842	6.9375539257981	5.14089285228867	0.000579599622192776	0.0148167160773388	0.0117116570121644	Baiap3/Stxbp1/Unc13c/Snap25/Rab11b	5
GO:0048814	GO:0048814	regulation of dendrite morphogenesis	12/976	104/25730	0.115384615384615	3.04185056746532	4.14298997956728	0.000581065362592678	0.0148167160773388	0.0117116570121644	Cux2/Grip1/Nedd4l/Tiam1/Sipa1l1/Cit/Myo5b/Skor2/Dpysl5/Sdc2/Epha4/Bhlhb9	12
GO:0051703	GO:0051703	biological process involved in intraspecies interaction between organisms	10/976	76/25730	0.131578947368421	3.46877696289905	4.27981282794712	0.000581382973605908	0.0148167160773388	0.0117116570121644	Nrxn3/Pten/Kcnq1/Grid1/Negr1/Ptchd1/Atp1a3/Ext1/En1/Shank2	10
GO:0002067	GO:0002067	glandular epithelial cell differentiation	7/976	39/25730	0.179487179487179	4.7317675493905	4.63094957173677	0.000587769968472792	0.0148340585732527	0.0117253651349912	Wnt4/Yap1/Rarg/Prox1/Ext1/Rara/Otx2	7
GO:0003203	GO:0003203	endocardial cushion morphogenesis	7/976	39/25730	0.179487179487179	4.7317675493905	4.63094957173677	0.000587769968472792	0.0148340585732527	0.0117253651349912	Msx1/Tbx20/Bmp7/Hey1/Adamts5/Tbx2/Tgfb2	7
GO:0006939	GO:0006939	smooth muscle contraction	13/976	119/25730	0.109243697478992	2.8799593607935	4.08152388975932	0.000592600085301361	0.0148837093888009	0.0117646108976177	Grip2/Smpd3/Calca/Itga2/Dock4/Apbb2/Cacna1c/Kcnma1/Atp2b1/Slc8a1/Arhgap42/Ghsr/Tbx2	13
GO:0045664	GO:0045664	regulation of neuron differentiation	21/976	250/25730	0.084	2.21446721311475	3.83150817222652	0.000598743343280821	0.0149657050082547	0.0118294231385037	Grip2/Kdm4a/Ncoa1/Tiam1/Gprc5b/Bmp7/Irx3/Zfp536/Cit/Pten/Casz1/Hey1/Sin3a/Alk/Vwc2l/Prox1/Cntn4/Rara/Sox5/Notch3/Nf1	21
GO:0030307	GO:0030307	positive regulation of cell growth	18/976	199/25730	0.0904522613065327	2.38456627399292	3.89331948268607	0.000607952701966466	0.0150635879148959	0.0119067932537135	Cyfip1/Macf1/Smurf1/Hdgfl2/Nedd4l/Syt1/Cdh4/Ntrk3/Myo5b/Yap1/Ddx3x/Fxn/Sema5a/Rnf157/Slc25a33/Prkn/Hpn/Tgfb2	18
GO:0070588	GO:0070588	calcium ion transmembrane transport	26/976	340/25730	0.0764705882352941	2.01597155255545	3.74458182348859	0.000608454214681311	0.0150635879148959	0.0119067932537135	Calca/Kcnk16/Hspa9/Cacna1c/Trpc7/Slc24a1/Gpr39/Nalf2/Atp2b1/Prkce/Plcl1/Slc8a1/Orai3/Slc8b1/Prkd1/Ryr1/Grin2b/Abl1/Bax/Tmbim6/Sec61a1/Cnga2/Ryr2/Tgfb2/P2rx4/Itpr1	26
GO:0086009	GO:0086009	membrane repolarization	8/976	51/25730	0.156862745098039	4.1353262616522	4.45033233300823	0.000623066579083189	0.0153522423917227	0.0121349559727651	Kcnk16/Kcnip2/Kcnip1/Nedd4l/Gja5/Kcnq1/Akap7/Kcnn2	8
GO:0051208	GO:0051208	sequestering of calcium ion	14/976	135/25730	0.103703703703704	2.73391013964784	4.01078675992984	0.000628799613051912	0.0153590635617824	0.0121403476671017	Kcnk16/Cacna1c/Gpr39/Prkce/Plcl1/Slc8a1/Slc8b1/Prkd1/Ryr1/Abl1/Bax/Ryr2/Tgfb2/Itpr1	14
GO:0010594	GO:0010594	regulation of endothelial cell migration	17/976	183/25730	0.092896174863388	2.44899444593747	3.90603365291189	0.000630370132812013	0.0153590635617824	0.0121403476671017	Rgcc/Amot/Ptprm/Sparc/Prkd1/Fgf1/Abl1/Thbs1/Sema5a/Fgf18/Fbxw7/Stard13/Prox1/Kdr/Bcas3/P2rx4/Nf1	17
GO:0042176	GO:0042176	regulation of protein catabolic process	28/976	378/25730	0.0740740740740741	1.95279295689132	3.70554416642518	0.000632206116988159	0.0153590635617824	0.0121403476671017	Mylip/Mtm1/Trib1/Nos2/Foxo1/Cdk5rap3/Atp13a2/Dlgap1/Itch/Nedd4l/Snx9/Rybp/Serpinb1a/Odc1/Sh3rf3/Ube2k/Pbk/Rhbdd1/Nfe2l1/Fbxw7/Hsp90ab1/Lpcat1/Dysf/Nell1/Fhit/Rgma/Prkn/Nkd1	28
GO:0048863	GO:0048863	stem cell differentiation	24/976	305/25730	0.0786885245901639	2.07444235420586	3.74814365433804	0.000650126708440681	0.0157209709636423	0.0124264120918111	Mettl5/Msx1/Kitl/Msi2/Sema6d/Hspa9/Wnt7b/Ccnk/Bmp7/Yap1/Mllt3/Sema4b/Stat3/Sema5a/Zfp36l2/Fbxl17/Fancb/Tbx2/Coro1c/Ext1/Lmbr1l/Sox5/Dmrta2/Tgfb2	24
GO:0097707	GO:0097707	ferroptosis	6/976	29/25730	0.206896551724138	5.45435274166196	4.765651311459	0.000658722768633398	0.0158550910839122	0.0125324253837465	Fth1/Tmem164/Hspa8/Camk2a/Aifm2/Egln3	6
GO:0071300	GO:0071300	cellular response to retinoic acid	9/976	64/25730	0.140625	3.70725537909836	4.30579933487516	0.000662842521499756	0.015880729351508	0.0125526907782442	Cyp26b1/Add1/Ntrk3/Yap1/Stra8/Rarg/Mir3099/Ankk1/Rara	9
GO:0001952	GO:0001952	regulation of cell-matrix adhesion	14/976	136/25730	0.102941176470588	2.71380785920926	3.9790204435685	0.00067700168718633	0.016145558585696	0.012762021181919	Macf1/Cdh13/Ajap1/Pten/Skap1/Wnt4/Abl1/Thbs1/Ccl25/Csf1/Coro1c/Postn/Kdr/Nf1	14
GO:0030041	GO:0030041	actin filament polymerization	16/976	168/25730	0.0952380952380952	2.51073380171741	3.90084632066364	0.0006869290982217	0.0162431681331763	0.0128391752243691	Cyfip1/Capg/Cracd/Kank1/Add1/Snx9/Capzb/Prkce/Diaph2/Abl1/Cd2ap/Washc5/Diaph3/Daam2/Vasp/Kirrel1	16
GO:0099500	GO:0099500	vesicle fusion to plasma membrane	7/976	40/25730	0.175	4.61347336065574	4.54136564141131	0.000689385817477052	0.0162431681331763	0.0128391752243691	Rimbp2/Doc2b/Trarg1/Syt1/Stxbp1/Snap25/Cplx2	7
GO:0030177	GO:0030177	positive regulation of Wnt signaling pathway	15/976	152/25730	0.0986842105263158	2.60158272217429	3.93234439598627	0.000690467427857656	0.0162431681331763	0.0128391752243691	Kank1/Macf1/Lrrk1/Gprc5b/Nrarp/Cdc73/Yap1/Mllt3/Ddx3x/Abl1/Sema5a/Zranb1/Daam2/Nkd1/Lgr4	15
GO:0060348	GO:0060348	bone development	21/976	253/25730	0.08300395256917	2.18820870861142	3.77131247016042	0.000698913665614046	0.0163678024663398	0.0129376906143065	Cyp26b1/Smpd3/Msx1/Lrrk1/Mmp16/Xylt1/Osr2/Sparc/Pex7/Ryr1/Rarg/Atp6ap1/Thbs1/Lepr/Fgf18/Fbxw7/Slc10a7/Fancb/Ext1/Kdr/Rara	21
GO:0003197	GO:0003197	endocardial cushion development	8/976	52/25730	0.153846153846154	4.05580075662043	4.37985545105223	0.000712199916802138	0.0165300328904211	0.0130659232856934	Msx1/Tbx20/Bmp7/Hey1/Thbs1/Adamts5/Tbx2/Tgfb2	8
GO:0010762	GO:0010762	regulation of fibroblast migration	8/976	52/25730	0.153846153846154	4.05580075662043	4.37985545105223	0.000712199916802138	0.0165300328904211	0.0130659232856934	Prkce/Adipor2/Slc8a1/Arhgap4/Macir/Thbs1/Rffl/Coro1c	8
GO:0002262	GO:0002262	myeloid cell homeostasis	20/976	236/25730	0.0847457627118644	2.23412753542651	3.78190592896063	0.000715637455477353	0.0165359961378967	0.0130706368476425	Kitl/Add1/Cdk5rap3/Hspa9/Mir122/Fcgr2b/Slc11a2/Kcnq1/Adgrf4/Stat3/Bax/Nfe2l1/Tspan9/Slc25a5/Diaph3/Sp3/Csf1/Tcea1/Gm15915/Nf1	20
GO:0031641	GO:0031641	regulation of myelination	9/976	65/25730	0.138461538461538	3.65022068095839	4.24797303897712	0.000743876036204143	0.0170748352151823	0.0134965543333378	Cyfip1/Lpin1/Pten/Tcf7l2/Pard3/Hgf/Rarg/Rnf10/Rara	9
GO:0003184	GO:0003184	pulmonary valve morphogenesis	5/976	20/25730	0.25	6.5906762295082	4.96640314655415	0.000748809853637541	0.0170748352151823	0.0134965543333378	Tbx20/Gja5/Hey1/Adamts5/Tgfb2	5
GO:0040037	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	5/976	20/25730	0.25	6.5906762295082	4.96640314655415	0.000748809853637541	0.0170748352151823	0.0134965543333378	Spry2/Tcf7l2/Wnt4/Prdm14/Thbs1	5
GO:0007162	GO:0007162	negative regulation of cell adhesion	25/976	327/25730	0.0764525993883792	2.01549731789241	3.66964304916238	0.000769922865928101	0.0173515892317177	0.013715310507208	Rgcc/Il20rb/Kank1/Cdh13/Ajap1/Itch/Tnfsf18/Irf1/Cbfb/Pten/Nrarp/Tmem131l/Podxl/Abl1/Thbs1/Sema5a/Fgl1/Ptpn1/Nf2/Ccl25/Coro1c/Postn/Dlg5/Epha4/Nf1	25
GO:0030324	GO:0030324	lung development	21/976	255/25730	0.0823529411764706	2.17104628736741	3.73164846140639	0.000773475858495927	0.0173515892317177	0.013715310507208	Spry2/Smpd3/Wnt7b/Hs6st1/Srsf6/Hhip/Sparc/Yap1/Pdpn/Ncor2/Fgf1/Fgf18/Fbxw7/Mir92-1/Sp3/Prox1/Tbx2/Dlg5/Ext1/Kdr/Tns3	21
GO:1902115	GO:1902115	regulation of organelle assembly	21/976	255/25730	0.0823529411764706	2.17104628736741	3.73164846140639	0.000773475858495927	0.0173515892317177	0.013715310507208	Wipi1/Mtm1/Prickle2/Sdc1/Trappc12/Sipa1l1/Yap1/Mtmr3/Asap1/Ccsap/Rab11b/Grid2/Abl1/Scfd1/Nf2/Dnm2/Rab1b/Fez1/Gap43/Dcdc2a/Chmp2a	21
GO:0031589	GO:0031589	cell-substrate adhesion	28/976	383/25730	0.0731070496083551	1.92729957625305	3.63052837081608	0.000774296730478651	0.0173515892317177	0.013715310507208	Egflam/Kank1/Macf1/Itga2/Tecta/Cdh13/Ajap1/Tiam1/Cdh11/Pten/Prkce/Skap1/Wnt4/Pdpn/Abl1/Thbs1/Rreb1/Ptpn1/Dnm2/Ccl25/Csf1/Rpl29/Coro1c/Postn/Itga8/Kdr/Nid1/Nf1	28
GO:0014829	GO:0014829	vascular associated smooth muscle contraction	6/976	30/25730	0.2	5.27254098360656	4.64936853343776	0.000797226242182384	0.0176373584387499	0.0139411926068534	Grip2/Smpd3/Dock4/Atp2b1/Slc8a1/Arhgap42	6
GO:0033688	GO:0033688	regulation of osteoblast proliferation	6/976	30/25730	0.2	5.27254098360656	4.64936853343776	0.000797226242182384	0.0176373584387499	0.0139411926068534	Cthrc1/Npr3/Mn1/Abl1/Nf2/Nell1	6
GO:1903055	GO:1903055	positive regulation of extracellular matrix organization	6/976	30/25730	0.2	5.27254098360656	4.64936853343776	0.000797226242182384	0.0176373584387499	0.0139411926068534	Rgcc/Pdpn/Abl1/Stat3/Sema5a/Tgfb2	6
GO:0098868	GO:0098868	bone growth	7/976	41/25730	0.170731707317073	4.50094962015194	4.45469381689407	0.000804424647107913	0.0177212022894663	0.0140074657551708	Smpd3/Rarg/Thbs1/Lepr/Ext1/Kdr/Rara	7
GO:0034204	GO:0034204	lipid translocation	9/976	66/25730	0.136363636363636	3.59491430700447	4.19127815671626	0.000832800999548302	0.0182689130660406	0.0144403957461096	Ano7/Clptm1l/Plscr1/Abcb1b/Atp10b/Syt1/Atp9a/Atp8a2/Xkr4	9
GO:0007030	GO:0007030	Golgi organization	14/976	139/25730	0.100719424460432	2.65523646656445	3.88541566182684	0.000840785284336096	0.0183665659380814	0.0145175840338263	Usp6nl/Trappc12/Trappc8/Ubxn2b/Cit/Sec16b/Golph3/Arl1/Prkd1/Dnm2/Prmt5/Rab1b/Rab8a/Ap5z1	14
GO:0045669	GO:0045669	positive regulation of osteoblast differentiation	10/976	80/25730	0.125	3.2953381147541	4.08283327981151	0.000875370979159508	0.0189627238360429	0.0149888083449067	Cthrc1/Wnt7b/Bmp7/Wnt4/Yap1/Hey1/Prkd1/Tent5a/Nell1/Ctnnbip1	10
GO:0051279	GO:0051279	regulation of release of sequestered calcium ion into cytosol	10/976	80/25730	0.125	3.2953381147541	4.08283327981151	0.000875370979159508	0.0189627238360429	0.0149888083449067	Kcnk16/Cacna1c/Gpr39/Prkce/Slc8a1/Prkd1/Abl1/Bax/Ryr2/Tgfb2	10
GO:0045216	GO:0045216	cell-cell junction organization	20/976	240/25730	0.0833333333333333	2.19689207650273	3.69904286552769	0.000881901120616952	0.0190249125563798	0.0150379645114155	Cdh13/Add1/Plekha7/Nedd4l/Gja5/Cdh11/Cdh7/Irx3/Cdh20/Cdh4/Pard3/Cdh9/Cd2ap/Nf2/Xirp2/Dlg5/Ext1/Epha4/Tgfb2/Kirrel1	20
GO:0030323	GO:0030323	respiratory tube development	21/976	258/25730	0.0813953488372093	2.14580156309569	3.67283492379672	0.000898171024570888	0.0192958312262151	0.0152521082206383	Spry2/Smpd3/Wnt7b/Hs6st1/Srsf6/Hhip/Sparc/Yap1/Pdpn/Ncor2/Fgf1/Fgf18/Fbxw7/Mir92-1/Sp3/Prox1/Tbx2/Dlg5/Ext1/Kdr/Tns3	21
GO:1902414	GO:1902414	protein localization to cell junction	15/976	156/25730	0.0961538461538462	2.53487547288777	3.81812184798235	0.000903591679282217	0.0193323997555072	0.0152810132809953	Grip2/Grip1/Magi2/Dlgap1/Nsg1/Nrxn3/Camk2a/Dlg2/Gphn/Ghsr/Rab8a/Jak1/Dlg5/Arhgef18/Gpc6	15
GO:0045773	GO:0045773	positive regulation of axon extension	8/976	54/25730	0.148148148148148	3.90558591378263	4.24405092881793	0.000921209005285525	0.0194689659287782	0.0153889600198318	Cyfip1/Macf1/Smurf1/Cdh4/Ntrk3/Myo5b/Fxn/Sema5a	8
GO:0099010	GO:0099010	modification of postsynaptic structure	8/976	54/25730	0.148148148148148	3.90558591378263	4.24405092881793	0.000921209005285525	0.0194689659287782	0.0153889600198318	Cyfip1/Egln1/Amot/Tiam1/Myo5b/Ctnna2/Cabp1/Nf1	8
GO:1902743	GO:1902743	regulation of lamellipodium organization	8/976	54/25730	0.148148148148148	3.90558591378263	4.24405092881793	0.000921209005285525	0.0194689659287782	0.0153889600198318	Cyfip1/Kank1/Capzb/Pdpn/Rreb1/Dnm2/Coro1c/Hdac4	8
GO:0010976	GO:0010976	positive regulation of neuron projection development	20/976	241/25730	0.0829875518672199	2.18777634174546	3.67858217724915	0.000928312689113612	0.0195396666830027	0.0154448443993162	Cyfip1/Cux2/Magi2/Tiam1/Gprc5b/Tenm3/Bmp7/Ntrk3/Prkd1/Hgf/Alk/Abl1/Atp8a2/Washc5/Negr1/Rgma/Fez1/Bhlhb9/Nf1/Itpr1	20
GO:0001964	GO:0001964	startle response	7/976	42/25730	0.166666666666667	4.39378415300546	4.3707642821456	0.000934101223082586	0.0195822268500257	0.0154784854622853	Pten/Ctnna2/Grin2b/Grid2/Otof/Prkn/Slitrk6	7
GO:1902105	GO:1902105	regulation of leukocyte differentiation	27/976	369/25730	0.0731707317073171	1.92897840863655	3.56902249524869	0.000940229908401301	0.0196315473645717	0.0155174701433045	Cyp26b1/Trib1/Calca/Kitl/Card11/Il15/Prdm1/Vnn1/Tnfsf18/Shb/Irf1/Cbfb/Pglyrp3/Nrarp/Tmem131l/Tfe3/Zbtb46/Abl1/Fbxw7/Zfp36l2/Sos1/Dusp10/Csf1/Coro1c/Rara/Ctnnbip1/Nf1	27
GO:0070571	GO:0070571	negative regulation of neuron projection regeneration	5/976	21/25730	0.238095238095238	6.27683450429352	4.80346021519841	0.000952334353623544	0.0198047452179552	0.0156543718591424	Pten/Xylt1/Diaph2/Rgma/Epha4	5
GO:0015914	GO:0015914	phospholipid transport	12/976	110/25730	0.109090909090909	2.87593144560358	3.91505089586721	0.000961682875153805	0.0198404336028755	0.0156825812222241	Pitpnm2/Ano7/Clptm1l/Plscr1/Abcb1b/Osbp/Atp10b/Syt1/Atp9a/Atp8a2/Xkr4/Scp2	12
GO:0030510	GO:0030510	regulation of BMP signaling pathway	12/976	110/25730	0.109090909090909	2.87593144560358	3.91505089586721	0.000961682875153805	0.0198404336028755	0.0156825812222241	Msx1/Tbx20/Smurf1/Fstl5/Tcf7l2/Fstl1/Skor2/Crim1/Abl1/Vwc2l/Rgma/Kdr	12
GO:0071772	GO:0071772	response to BMP	17/976	191/25730	0.0890052356020942	2.346418762338	3.70858778452195	0.00101836311878399	0.0208443695061338	0.0164761277071393	Smpd3/Msx1/Hivep1/Tbx20/Smurf1/Fstl5/Mir122/Bmp7/Tcf7l2/Fstl1/Skor2/Crim1/Abl1/Vwc2l/Rgma/Ext1/Kdr	17
GO:0071773	GO:0071773	cellular response to BMP stimulus	17/976	191/25730	0.0890052356020942	2.346418762338	3.70858778452195	0.00101836311878399	0.0208443695061338	0.0164761277071393	Smpd3/Msx1/Hivep1/Tbx20/Smurf1/Fstl5/Mir122/Bmp7/Tcf7l2/Fstl1/Skor2/Crim1/Abl1/Vwc2l/Rgma/Ext1/Kdr	17
GO:0006887	GO:0006887	exocytosis	29/976	410/25730	0.0707317073170732	1.86467912834866	3.50452145235281	0.00105462313045284	0.0215019045302914	0.016995866671983	Rimbp2/Smpd3/Doc2b/Sdc1/Atp13a2/Cacna1c/Camk2a/Sv2c/Trarg1/Septin4/Baiap3/Gab2/Syt1/Stxbp1/Atp9a/Clnk/Myo5b/Unc13c/Snap25/Lin7b/Rab11b/Cplx2/Otof/Syn2/Pip5k1c/Washc5/Prkn/Rab8a/Chmp2a	29
GO:0007160	GO:0007160	cell-matrix adhesion	20/976	244/25730	0.0819672131147541	2.16087745229777	3.61779637095439	0.00108034583451703	0.0218642063861474	0.0172822428870976	Macf1/Itga2/Tecta/Cdh13/Ajap1/Tiam1/Cdh11/Pten/Skap1/Wnt4/Abl1/Thbs1/Ccl25/Csf1/Coro1c/Postn/Itga8/Kdr/Nid1/Nf1	20
GO:0051258	GO:0051258	protein polymerization	23/976	298/25730	0.0771812080536913	2.03470541313676	3.56737089505227	0.00108080420104633	0.0218642063861474	0.0172822428870976	Cyfip1/Capg/Cracd/Kank1/Add1/Snx9/Capzb/Nav3/Nefl/Prkce/Ube2k/Diaph2/Abl1/Cd2ap/Washc5/Diaph3/Dnm2/Ube2s/Prkn/Daam2/Vasp/Kirrel1/Chmp2a	23
GO:0060397	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	4/976	13/25730	0.307692307692308	8.11160151324086	5.0926356558417	0.00111798370403795	0.0225286716174159	0.0178074597330239	Ghr/Stat3/Jak1/Tyk2	4
GO:0046651	GO:0046651	lymphocyte proliferation	25/976	336/25730	0.0744047619047619	1.96151078259173	3.522669579175	0.00113025956353108	0.0225794432133904	0.0178475914001835	Znhit1/Il20rb/Kitl/Card11/Il15/Prdm1/Itch/Tnfsf18/Shb/Irf1/Pten/Fcgr2b/Nfatc2/Wnt4/Irgm1/Tmem131l/Mif/Abl1/Bax/Vav3/Sos1/Zbtb32/Dlg5/Lmbr1l/Tyk2	25
GO:0048659	GO:0048659	smooth muscle cell proliferation	18/976	210/25730	0.0857142857142857	2.25966042154567	3.63945593440607	0.00113473428215953	0.0225794432133904	0.0178475914001835	Rgcc/Smpd3/Trib1/Il15/Itga2/Npr1/Cdh13/Spon2/Pten/Tcf7l2/S1pr1/Npr3/Thbs1/Tafa5/Hdac4/Ctnnbip1/Notch3/Nf1	18
GO:0099637	GO:0099637	neurotransmitter receptor transport	6/976	32/25730	0.1875	4.94300717213115	4.43166131829443	0.00114064698826211	0.0225794432133904	0.0178475914001835	Grip2/Grip1/Nsg1/Camk2a/Myo5b/Rab8a	6
GO:0043583	GO:0043583	ear development	22/976	281/25730	0.0782918149466192	2.06398401493495	3.56095570403635	0.00114205631540895	0.0225794432133904	0.0178475914001835	Spry2/Msx1/Tecta/Pou4f3/Cthrc1/Kcnma1/Osr2/Kcnq1/Ntrk3/Sparc/Otog/Hey1/Atp8a2/Diaph3/Prox1/Hpn/Tbx2/Slitrk6/Itga8/Epha4/Tgfb2/Otx2	22
